"Crash ID","Traffic Unit ID","Involved Person ID","DOT Case Number","Year","Involved Person Identifier","Vehicle ID","Injury Classification","Injury Classification Text Format","Seating Position","Seating Position Text Format","Involved Person Age","Occupant Protection System Use","Occupant Protection System Use Text Format","Airbag Status","Airbag Status Text Format","Ejection Status","Ejection Status Text Format"
"1456344","2719158","3700466","127086","1995","01","01","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","12","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"1456475","2719411","3700793","127226","1995","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","8","8","No Helmet/High Visibility Clothing","3","Not Applicable","3","Partially Ejected"
"1456576","2719613","3701070","127331","1995","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","26","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"1456626","2719720","3701215","127382","1995","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","10","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1456697","2719859","3701407","127453","1995","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"1456822","2720101","3701711","127584","1995","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","40","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1456890","2720232","3701874","127653","1995","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","32","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"1456983","2720414","3702107","127750","1995","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","16","8","No Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1457338","2721092","3703038","128125","1995","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","27","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"1457349","2721110","3703075","128136","1995","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","58","9","Restraint Use Unknown","3","Not Applicable","5","Unknown"
"1457359","2721130","3703106","128148","1995","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","14","8","No Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1457378","2721162","3703149","128168","1995","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","10","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"1457567","2721503","3703683","128364","1995","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","43","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"1457710","2721775","3704038","128511","1995","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","","6","Helmet/High Visibility Clothing","3","Not Applicable","3","Partially Ejected"
"1457744","2721837","3704116","128546","1995","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","17","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"1457858","2722058","3704419","128661","1995","03","03","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","35","8","No Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1457885","2722113","3704488","128690","1995","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","37","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1458470","2723281","3706044","129285","1995","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","13","1","None Used-Vehicle Occupant","3","Not Applicable","5","Unknown"
"1458603","2723536","3706343","129425","1995","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","","8","No Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1458687","2723692","3706535","129513","1995","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"1458690","2723699","3706542","129516","1995","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","12","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"1458749","2723798","3706674","129577","1995","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","10","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"1458824","2723938","3706868","129654","1995","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","8","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1458870","2724016","3706987","129703","1995","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","9","8","No Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1458890","2724047","3707045","129724","1995","01","01","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","48","7","Helmet/No High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1458901","2724069","3707091","129737","1995","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","12","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"1458914","2724097","3707131","129751","1995","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","31","8","No Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1458919","2724106","3707148","129756","1995","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","37","6","Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1459005","2724250","3707382","129846","1995","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","17","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1459111","2724437","3707672","129956","1995","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","11","9","Restraint Use Unknown","3","Not Applicable","2","Totally Ejected"
"1459111","2724437","3707673","129956","1995","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","7","Third Row Behind Driver/Motorcycle Passenger","","9","Restraint Use Unknown","3","Not Applicable","2","Totally Ejected"
"1459329","2724861","3708236","130178","1995","01","01","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","9","8","No Helmet/High Visibility Clothing","3","Not Applicable","3","Partially Ejected"
"1459350","2724907","3708294","130200","1995","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","13","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1459440","2725069","3708507","130292","1995","01","01","N","Not Injured","1","Front Seat Left/Motorcycle Driver","","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1459441","2725072","3708511","130293","1995","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","9","8","No Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1459448","2725086","3708526","130300","1995","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","56","7","Helmet/No High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1459460","2725111","3708561","130312","1995","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","44","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"1459470","2725131","3708590","130323","1995","01","01","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","7","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"1459480","2725150","3708613","130334","1995","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","9","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"1459509","2725207","3708681","130364","1995","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","19","9","Restraint Use Unknown","3","Not Applicable","2","Totally Ejected"
"1459613","2725407","3708965","130471","1995","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","24","9","Restraint Use Unknown","3","Not Applicable","2","Totally Ejected"
"1459877","2725920","3709662","130741","1995","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","24","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"1459894","2725951","3709705","130759","1995","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","22","7","Helmet/No High Visibility Clothing","3","Not Applicable","3","Partially Ejected"
"1459897","2725956","3709710","130762","1995","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","16","1","None Used-Vehicle Occupant","3","Not Applicable","5","Unknown"
"1459996","2726147","3709960","130867","1995","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","41","9","Restraint Use Unknown","3","Not Applicable","2","Totally Ejected"
"1460302","2726751","3710832","131178","1995","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","30","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"1460398","2726910","3711064","131275","1995","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","14","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1460400","2726914","3711068","131277","1995","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","15","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"1460423","2726956","3711126","131301","1995","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","25","6","Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1460426","2726963","3711137","131304","1995","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","13","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"1460485","2727071","3711297","131366","1995","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","47","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"1460497","2727094","3711327","131378","1995","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","28","9","Restraint Use Unknown","3","Not Applicable","5","Unknown"
"1460508","2727114","3711348","131389","1995","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","41","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"1460568","2727213","3711490","131451","1995","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","15","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1460596","2727262","3711565","131480","1995","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","48","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1460610","2727286","3711612","131494","1995","01","01","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1460663","2727392","3711781","131551","1995","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","22","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"1460761","2727581","3712026","131652","1995","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","17","7","Helmet/No High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1460783","2727621","3712073","131674","1995","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","42","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"1460789","2727633","3712091","131680","1995","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","4","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"1460822","2727700","3712176","131715","1995","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","4","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"1460823","2727703","3712180","131716","1995","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","12","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
