"Crash ID","Traffic Unit ID","DOT Case Number","Year","Traffic Unit Number","Traffic Unit Type Code","Traffic Unit Type Code Text Format","Qualifying Commercial Vehicle Code","Qualifying Commercial Vehicle Code Text Format","Vehicle Type","Vehicle Type Text Format","Vehicle Maneuver Prefix","Vehicle Maneuver Prefix Text Format","Vehicle Maneuver Suffix","Vehicle Maneuver Suffix Text Format","Pedestrian Maneuver","Pedestrian Maneuver Text Format","Vehicle Operator or Pedestrian Sex","Vehicle Operator or Pedestrian Sex Text Format","Vehicle Operator or Pedestrian Age","Vehicle or Pedestrian Direction","Vehicle or Pedestrian Direction Text Format","Vehicle Operator or Pedestrian Alcohol or Drugs Code","Vehicle Operator or Pedestrian Alcohol or Drugs Code Text Format","First Object Struck","First Object Struck Text Format","Second Object Struck","Second Object Struck Text Format"
"1455581","2717703","126304","1995","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","9","3","East","0","No indication or unknown","","","",""
"1455594","2717729","126317","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","8","1","North","0","No indication or unknown","","","",""
"1455699","2717937","126426","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","8","2","South","0","No indication or unknown","","","",""
"1455746","2718031","126475","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","29","4","West","0","No indication or unknown","","","",""
"1455769","2718085","126498","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","1","Male","42","1","North","2","Intoxicated (0.10 or more)","","","",""
"1455809","2718162","126538","1995","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","23","2","South","0","No indication or unknown","","","",""
"1455821","2718185","126550","1995","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","16","4","West","0","No indication or unknown","","","",""
"1455902","2718344","126632","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","14","2","South","0","No indication or unknown","","","",""
"1455912","2718362","126642","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","","1","North","0","No indication or unknown","","","",""
"1456034","2718587","126769","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","7","3","East","0","No indication or unknown","","","",""
"1456110","2718720","126847","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","10","1","North","0","No indication or unknown","","","",""
"1456295","2719060","127037","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","1","Male","54","2","South","0","No indication or unknown","","","",""
"1456326","2719121","127068","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","","2","South","0","No indication or unknown","","","",""
"1456329","2719127","127071","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","","2","South","0","No indication or unknown","","","",""
"1456344","2719158","127086","1995","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","1","Male","12","4","West","0","No indication or unknown","","","",""
"1456475","2719411","127226","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","8","2","South","0","No indication or unknown","","","",""
"1456576","2719613","127331","1995","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","26","1","North","0","No indication or unknown","","","",""
"1456626","2719720","127382","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","1","Male","10","1","North","0","No indication or unknown","","","",""
"1456697","2719859","127453","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","","4","West","0","No indication or unknown","","","",""
"1456822","2720101","127584","1995","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","40","1","North","0","No indication or unknown","","","",""
"1456890","2720232","127653","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","32","4","West","0","No indication or unknown","","","",""
"1456983","2720414","127750","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","1","Male","16","2","South","0","No indication or unknown","","","",""
"1457338","2721092","128125","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","1","Male","27","4","West","0","No indication or unknown","","","",""
"1457349","2721110","128136","1995","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","58","2","South","0","No indication or unknown","","","",""
"1457359","2721130","128148","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","14","1","North","0","No indication or unknown","","","",""
"1457378","2721162","128168","1995","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","10","2","South","0","No indication or unknown","","","",""
"1457567","2721503","128364","1995","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","1","Male","43","2","South","2","Intoxicated (0.10 or more)","","","",""
"1457710","2721775","128511","1995","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","","4","West","0","No indication or unknown","","","",""
"1457744","2721837","128546","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","17","2","South","0","No indication or unknown","","","",""
"1457858","2722058","128661","1995","3","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","35","3","East","0","No indication or unknown","","","",""
"1457885","2722113","128690","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","37","3","East","0","No indication or unknown","","","",""
"1458470","2723281","129285","1995","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","13","4","West","0","No indication or unknown","","","",""
"1458603","2723536","129425","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","","3","East","0","No indication or unknown","","","",""
"1458687","2723692","129513","1995","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","","2","South","0","No indication or unknown","","","",""
"1458690","2723699","129516","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","11","Vehicle Making “U“ Turn","","","1","Male","12","1","North","0","No indication or unknown","","","",""
"1458749","2723798","129577","1995","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","1","Male","10","1","North","0","No indication or unknown","","","",""
"1458824","2723938","129654","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","7","Vehicle Turning Right from Proper Lane","","","1","Male","8","1","North","0","No indication or unknown","","","",""
"1458870","2724016","129703","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","9","3","East","0","No indication or unknown","","","",""
"1458890","2724047","129724","1995","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","48","2","South","0","No indication or unknown","","","",""
"1458901","2724069","129737","1995","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","12","2","South","0","No indication or unknown","","","",""
"1458914","2724097","129751","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","31","3","East","0","No indication or unknown","","","",""
"1458919","2724106","129756","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","2","Female","37","1","North","0","No indication or unknown","","","",""
"1459005","2724250","129846","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","1","Male","17","3","East","0","No indication or unknown","","","",""
"1459111","2724437","129956","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","11","4","West","0","No indication or unknown","","","",""
"1459329","2724861","130178","1995","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","9","3","East","0","No indication or unknown","","","",""
"1459350","2724907","130200","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","13","1","North","0","No indication or unknown","","","",""
"1459440","2725069","130292","1995","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","9","Sex Unknown","","1","North","0","No indication or unknown","","","",""
"1459441","2725072","130293","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","9","4","West","0","No indication or unknown","","","",""
"1459448","2725086","130300","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","56","3","East","0","No indication or unknown","","","",""
"1459460","2725111","130312","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","44","2","South","0","No indication or unknown","","","",""
"1459470","2725131","130323","1995","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","1","Male","7","1","North","0","No indication or unknown","","","",""
"1459480","2725150","130334","1995","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","13","Vehicle Turning Left from Driveway","","","1","Male","9","4","West","0","No indication or unknown","","","",""
